sha256,modify num,node num,edge num,,,,,,
47E878A73BFDE4DB6CE9E5EF3F9FDD11FB257B34D7DEA754C1680EA9BEE99252,6,231,482,,,,,,
48072C58A2F7AAAC4BDC1EB906C04BA8F35D4B08B3A422B802C881E85E2F87E2,7,385,1146,,,,,,
480F73BEEDBAA6A3308EAE0C1D9F019F88FF42161E5CF0A8C5EAFC7F2AE33758,6,1539,7439,,,,,,
481183A4CCBEA62DF854BE4F6271756C1D1F93A9FE2FA6A7895898EE491F13BB,4,1871,6614,,,,,,
481C3535AEFCF38841425439CB36DCE9757E76B6145464F751664DB16956CC16,54,1351,8440,,,,,,
48498F83FBC391CCD4AEF5656FAA2A6A6E2E21705BA1B6B5AB184B7BD167E668,57,923,3452,,,,,,
4928EA665F93D58212B343501023681E36262844BA37EBD38286091E1B543D8F,10,485,1397,,,,,,
499F7670EAE1B7D0C328663F67D1C6228C65410D7EB90068DD28ED7DC362BF17,3,2202,8820,,,,,,
49B62501DED1333D135B8DC8410BAFEBD9118F22DA72BE28F0F818C2FC8A4C3A,2,1687,8498,,,,,,
49CC5FA03E299D2501662E4A5DF4CB20741FB12A579FF12CE251E72643995435,8,1325,5654,,,,,,
49FF0AF78CC13C0B60E84DFB9EDC76DDCCD5C72B4468B91E10A4845759FF4D00,170,455,1397,,,,,,
4A535E5364396460249BEF7AE30C8918AB4561C00974C4DF3B4D09BBF14E5D60,8,491,1523,,,,,,
4A5D15BC5B09FBDA6295D73F5913398320F885DD332F7ECDD715791C1D867A74,1,1757,7792,,,,,,
4A5E1F8BE218FCAB2E0D71434024C832C7A575EDB130C8F2E73E2AC55C6245B9,178,1773,7810,,,,,,
4A7A3588FEEACACF3426668CF3D56967D6999EB7EA5CFCB6C667E939751B2E98,15,570,1464,,,,,,
4A9441310E2D70E4BFA30F276BB3BC05502166443EA749AC9683DEEACF84ADDB,1,1459,6155,,,,,,
4AAE15E9892C9EB2C54C70B0B95FF323C58E7C873BF9532C61B45A2B9E7F8928,1,1316,5279,,,,,,
4ADE69AD2728F133F08FD05AD97B7E81A4811EA21DFDB075338515CF09C883B8,1,349,839,,,,,,
4B43B705AF883693A99C48A4EBB77C90B1EF908F0603F48DC6C01E6DA7843914,1,227,511,,,,,,
4B4470F86F6A4DFC533E813AF2C9A98E462064E6F80CFE344CB8B7283412D3C4,331,331,664,,,,,,
4BB40DE6BDAE1535E6CB35F61AA36421B0ACE36D0DEDF03DC0615133BC17DD88,3,1757,7792,,,,,,
4C05247BD9AC5A59142D29B7D981E072E34B3FFDB082CFBC7DFFEC9BC27F19FA,6,724,2676,,,,,,
4C0A99590057DD1AFDA1CB40E0739E8B61BD545D55806C2712C636740087E4CF,3,1200,5930,,,,,,
4C0BA90D1968A2DC2EB17CB67BEFE1C871CC2CCA13C544F27DD9D229F74BA394,2,1707,4747,,,,,,
4C1EEE4EAA65FB6007E608D3D6642BA7F3DCCB2EA3649CD823A8205E0B32CBB5,2,971,3923,,,,,,
4C5607AD4A3A4B295A647F8A23D261983EA65284A5FE70002EBE14E70504E3B6,1,843,2320,,,,,,
4C7223884E013A264F26728FA2E9E4019A06BB813D251901EF3680CC78367F61,9,453,2210,,,,,,
4C814708D57D90ED49B80C2E4E7953FCF4309619507F85C48A8C505F0C433796,32,1244,5916,,,,,,
4C942122ACB77B11F576F48E1206D20D729F8ED0588E754058985B42A2A2335F,160,917,3242,,,,,,
4C95BDCF31C974077C09AD716C187656FDAEC85BAB659BFA9647E6F11A10701B,3,2315,9181,,,,,,
4CB087FBFA28D767D6F86F51B3805B6CB9CAE42650B83CA11B62BB72E201523D,17,1652,5625,,,,,,
4CBAC320521D3DEB212137C3D20856183CC38DE6BCE3725805D59E8091903C08,5,780,4307,,,,,,
4CC0EFAF5B313A3417692A6020A695B15E823EA68AC47F9ABB07E192A9BC6ECD,7,1502,4097,,,,,,
4CE24D37703AB60F57F71499268EF508A63FC17179AC3FC11545F6B86836CB2A,12,629,1958,,,,,,
4CE84168D8ECAAFD2AA58A086B6609C838D07DA6186E63F6D35CE5E23A302A46,2,799,3019,,,,,,
4CE9D14896895B3109D44B4C887B82670D34375784BE9248734F3D67CF46F4E6,1,1311,4130,,,,,,
4D4408708F04F4D9249F09017C8F863326E637A42E8CD159C257B3E42A898083,2,2178,10949,,,,,,
4D5E3EC805F8A98C14EFFD79D7F639121F767D30AE9A76CD05EE6950E1255679,5,3352,14214,,,,,,
4D78103AA7D197D93B569B76A59B3AD74C659EA9EA6918109728C0D67EB84291,26,4162,21782,,,,,,
4D94B369B9B84ABB319003B06760865FC1CFDB3107866509ABBB00B987B3047E,19,1373,5613,,,,,,
4DB1E12D69567B5F6E664BDBEC91E374BC96D99B43D715D90E0F8C8D4C686EFF,7,1403,5442,,,,,,
4DB8583878AD5C544A27E30E463E799D21EB2956C90A0FCA742B6638DC417048,360,3012,10085,,,,,,
4DB99242E988530CBA3C6A25DEBB239F60F4A873436318D77A1D56F688F82CAE,26,998,5023,,,,,,
4DBBE8CDC1AC59DFBA38AC24837D64F65347A3A6A7473EF0B6DFFA00C8A96608,236,1452,4724,,,,,,
4E19C0E84344E5D94CD85C8D4E0EDFFCA6E3FFB4E78F645BA5EDC8E96413637D,1,2245,8526,,,,,,
4E2261F9A9F762D3A29DB7192CB0DBE787956FE9F6AF073704169852D48BBC4B,7,2588,11795,,,,,,
4E2939FD330DB1247C4F29C3FA03F3C5EF3D701C572F965874A5A289A5CEBF1E,10,503,4143,,,,,,
4E3D109913FDDABE9041D940BAA7F551F98223AE1502C6B6CCC58498009AF899,6,575,1911,,,,,,
4E64D96D150DD9801EEB24A39B3E4208B5D78CC9D576C8757FA3945C9734DE29,7,745,2580,,,,,,
4E669660CBE9B6465B97A21A178A39D5CE287F74CD045B0E3FC6FF7235A48F19,32,1773,7810,,,,,,
4E6762C7A1B6254DF69C4E85FF8956306DE0904F479070405C572E084A3B613F,8,682,3775,,,,,,
4E6DFB7A99451EBF2CF1DA71FA64F0AEE776AC714D8B2C05201ADA08C49950D7,5,913,3112,,,,,,
4EA6484260C0CB27B82414567DBE7135F5FE01542EA8574CED6E4CBE021C1122,1,1757,7792,,,,,,
4EABABA2968431C5CA6471C95E57B7A3047202130932942C2C5CCDFAD48DB61D,4,1773,7810,,,,,,
4EBC18B8A81F3A91DE159AF0F0CC300392ED11A3E0F5A30B5D5EBE2BDCDF8FD7,16,569,1647,,,,,,
4EEA5B945D36D859E0B8B2F19F46B87E3D26EDF359314034D5F1E4CC5874E298,3,3184,16609,,,,,,
4F05CC6E5846A97F366C40428DDAD7C86EB00B6104FDFE8A7C62CC486A969CB2,5,873,3568,,,,,,
4F340136A077E6C97BBF227CA553933CF26DF018B6EAE042EE405112400CAE8B,1,926,4539,,,,,,
4F6702E127C712BFAA438D877E2F567775800D1689F61CFFAC4B1EB20224F639,2,3186,15369,,,,,,
4F749CF6BFF7547E7B641BB3437BBD12FFAE37C9983B5CBA31F9E91654AF2732,285,1757,7792,,,,,,
4F96F795417568E37F01552DD135A3F2FF7A6D00BDAD1FE336ED38BD7C88DA7F,9,421,901,,,,,,
4FA79DFF471DE964029BE29CD3E7E4CB2044D6E58BF4411FC4111E1A460C40A4,326,1295,5726,,,,,,
4FAA9C1B4FCCDD808EA2FEE0F3EA4EBB5500390FFE4E36C08970FCE0FD11023F,3,1309,3352,,,,,,
4FB70ABD844B092CA75491362CEE49AAE05EA0B791BD51898F27E0289BFB53E1,1,1285,5046,,,,,,
4FBA3B8996A5D6DAD85350EB506CBBDBE28A3CF0AA162F1DC2218BABE4535382,5,1372,5950,,,,,,
4FCDCEE72FB4655190DF89A27A52BEBAAD2AFABD1A4DF95B899E6D9EC27795BB,287,529,1562,,,,,,
4FCE7A0337C71FD8FEB8575B7D679E14495877B4958F6B8F70F816A2CA47FBC5,68,1645,6114,,,,,,
5039CF76C78B6A9EFCEEB8A718CFFAA953DDEF430F15212DA00549A168E73A46,6,941,3403,,,,,,
5051E641703E67BFA3A15A44C1AF5CC2FE234C511A3F8CB1FF8A592B0393CF88,1,1374,4831,,,,,,
505FFC67E5EE7001673D63BBAD29E2FF42D702CC3D05C318BAFB8A3332E94FA5,7,889,4328,,,,,,
50700EFCB63656EE5ECD7943A06AE2BA6F52999BEE4F949E997FD11AAD46781A,1,395,776,,,,,,
50760EF74AE5AA9801D8A8FB69CC8992BAC06E8CB0198BF37A91332A372001FD,2,1285,5053,,,,,,
5076B6CFAB1DF56A86AF47FC852436FBEC6B423A935072AD4DBE9BF3F10EA02D,6,878,2545,,,,,,
508C4F22C3C726DFEA83C29C2D144C8D830582FEA28B6E0C9A9A22B6F56DCD4B,1,722,2692,,,,,,
508CD5908D220A2277B3B905E7FA0FD94D1AD0E2F6EF7254021EC2287546092F,5,659,2159,,,,,,
50EB3ED0ED46C68F803B6CB248586308ED7EB138F8254006D2547CB3E4052441,3,953,3788,,,,,,
50F6BC833376598F984B6C648D9F1DC63557B580EF24F9A556CC689796A184E8,1,606,1634,,,,,,
5133FC49063038703B9B7253DFA3515A11130EE8E6E7D4C0F03A15B6822799B1,3,488,1517,,,,,,
5138D6E2AE5B413F7B090E4DD2D8E1009083DC4BA961DE4D0D2FA6034E484D4A,22,658,1925,,,,,,
516A5B98767F15EC0AFD962D0AEA3B12A238BEDB21E08219596A31F5D03F0DD0,408,1545,5027,,,,,,
519D92F98CF59CCD10F9CB3B39AFC1F6251B9C293205D3B736E3E1FC91CA2199,2,867,3427,,,,,,
51E78B2B06058F5C5674AD0F1C90C8A28D94A04D7533B23F32A3D44BE515A158,9,1204,4354,,,,,,
523EBFA071151D78FB673F4672B72D5277341720989F53A1E0A15F01EDA7116A,2,1636,6484,,,,,,
526D4DBD8A7F0D52150B7685B9E49A55C452DEFA9D406B012BA4B073E7C09025,1,1165,4026,,,,,,
527340450BA3DA992C5E3D3B943D125832051CB6505A539BF90461C0B9F24BD4,1,2676,12619,,,,,,
52832000F1C8DA41EC32FF0A1D792C6E53C28499AC93C286DCE536096620D0AA,2,641,1846,,,,,,
529804E6C69A489A8174AEBFD470C226C6A5F1B387A554538262DE6A61E90E91,1,494,1529,,,,,,
52B571D11C3F9E6E2D2175E06AC944E922DF5B5BA516066FA597065BF8ED6E2F,35,414,916,,,,,,
52E5255C9E61D2024EF84D8A5AABB9FB4D31AB665D59F6E13706AAD6D980E1D7,11,1656,4640,,,,,,
52F46AAEE99EAD19428E8E45A38FD587B05E898BBCD88B3B91CAC4E6BFC4F906,6,1192,5523,,,,,,
532EAC0597A85FB2EA0A3F0EBA4747E022C45D17BCF23BA2165E965D76515B61,4,1068,2832,,,,,,
53357FB32CC98FD7C8C46AE9648057009436E9310C0780E3A298323915C563DE,10,1100,3608,,,,,,
535C7D0F3416D55EC8D7D8D732585884B23FA943C540C53A520751F1D44EDA39,2,1425,6186,,,,,,
5368E57911C7D5C024C8D49096B8F9E87269F25A75AAA1082BD03BBFF5DC17F4,5,1707,4747,,,,,,
53C9B35AB17262F967842D7C70273DD845E61AF50FFB7E53FB4A98F229E682AE,3,1983,7389,,,,,,
53E73EA226436F7F628E463FC2024B9A3A7DFCDF2E3F23267526405ADE235BEF,1,749,2252,,,,,,
54132280D4E4F2966ABFAB6B48DD49ADB8B0100B26C8048557B4B8A6BA8B718D,1,1008,3673,,,,,,
542B97F4F2362EC190EE7BA9931BA6FF816889933E4706F3F4CB539BEC5EA4AA,1,2851,11314,,,,,,
5447A0A54F4E7698FEABC280FD56808BB7E88525EC1BBE7123D1807501BA9389,3,491,1523,,,,,,
5474EE9B1DAEF3E9CDBF22395261CA28C527CD26100C8ADE5B1C532BA240BF3B,32,1757,7792,,,,,,
5499D991582838076E478569D35D44C9C1600ACFB6612E951609C4FFF3E5B556,10,685,2182,,,,,,
54A7DE89ECBC3BE06A1118D5D51881F1736DEBF3FFA00FEA3DFF94594E235824,7,1773,7810,,,,,,
54C72A438F38FA78BB474190B6FC641CC5B49B7774E263146BF431FA0C032023,1,231,482,,,,,,
54D4AA8A27C7282C6147F54F89185766F1D0795F161AABEF2F6DB48374BB93BD,1,1426,6052,,,,,,
54DD71295A11729397EB6D1C91EC628BB487E1A2B04BC62BE32B244BE6A8EEB2,21,1137,4256,,,,,,
54E75D534DF69391688F8701A7E8438FA4C548AF25E069C724AD16F0CD87845E,7,891,3788,,,,,,
54F925F35116B7814B8DAC048EF5CA7653378C7B230579B8C07D5B2DAFBC61D9,1,1757,7792,,,,,,
5525B06E801E701C01F2276C7C32A200FAFCB67E75C2FFD781E0D820B07B14CD,1,1068,2832,,,,,,
554076A52FCCE5EF39EEC85F9CD474ACC6C64514D54E75117BF3D33910F903DF,394,1808,8507,,,,,,
554A901B5FEB0BF79BAAAF584CA9DDD2980545432EABFA05ED11EE0716737C4C,2,1145,4098,,,,,,
55CC294632A445383D866E7DD37854BD1E9C4F3B21EC09E622B1ADCC44AF7D7B,5,1677,6424,,,,,,
55D466A42709B959F73B66D17029B07C0A5EECA72ADCFC86AFF2699B0C04317E,2,2095,7119,,,,,,
55F730CC1F055EAC92F8706836D0370048660E47BA39DB2328780EC48EB7E3C3,5,397,1175,,,,,,
5606A8EA89AD2E0CB864E65DA79FA4C54AB99BCE69F31D23DAF9ECE647C13CFF,5,1351,5410,,,,,,
5617FA87CBDB1F01E4A1A7890E386D7E67450713BE0D505D658753FE0B0F9292,2,1149,4140,,,,,,
565744C03FED9AFC73A74544F8B31E47CFBDDDCCB7B6FCA696AE87D82804B5E9,11,1801,9070,,,,,,
56880299497F27D60ADAFE6B828425C5735D357AE92081483F599DD5C532B9BA,2,1360,4341,,,,,,
56C321D864D4D22A28BF193BA315E41C2F9937CAB632B7CDB7E80852155A6FF2,11,1347,4395,,,,,,
56EBF5B98C22A3A74A2EFF99888C04D95F7DB7CA46F911829F62705CB4C48F4F,3,1483,5806,,,,,,
56EF4C1B3A4FFE86400AFA9086A1D789A68DFB339E2EC916FE78A6117070D79D,2,1567,5808,,,,,,
570C0C70D6103AC9BBD4782630986CF872B812D03D4910B9E167F3E32281417D,1,900,3291,,,,,,
572B347E396CA02C194FA927156F73C7D086C238EFDC7E3C251C57867D686C2E,13,1757,7792,,,,,,
573B7DDCD29B694AB5E315119C64B30C1A632E8B52A235A3B13AECC379090ADF,1,1221,5142,,,,,,
57B7F4300217D14802E7D20A99AD4D3DC387AA2A20E9629DCB0683A58A79C634,1,2219,7962,,,,,,
57B94C0625BD8743D535CF18E493EFE73A2180B039F5C30792F4FA4AE4F1FE27,26,1042,4015,,,,,,
57CB66A43AF4CCBDAC54CED7D91BCCF16DFE8E247EE58F23D321DB60840952E5,2,1099,4392,,,,,,
58112CF677945895F694B5E206EC08B02FDEB3EABE6731BDB6C5B97465D23C40,3,493,1527,,,,,,
5841EDDE3030F9AE28EA457B6B38143BBE9F3DE6B5E96B788105718913687DB3,4,1773,7810,,,,,,
58781D1E86B8EA935C6AE7145B0A46E70E92D10E39F02404DC5BFAB6E4D1BDED,263,570,1464,,,,,,
588DC7992EA91692355BA92D8190221D5CD95A45CB8CAD579297F1BA59F73F8F,3,651,1899,,,,,,
58A27978FA13909A3124BE194AE113E2A0CC1FB496986C6C06D64A2AF04EDA1A,5,514,1298,,,,,,
59049829F5221B3162396F343C9FE5FB6F68B7DC7CF1095EB261C192FD290A89,36,833,1622,,,,,,
59287C49C057B32C2550F62FB4099DFA6108C7327368E68232B0C26127920C60,4,1452,4724,,,,,,
594D13BA6CFD212FF3A6B34AB344FCFDE23068FC146427C2B3295B868316A9AB,2,1032,3128,,,,,,
5995DC6D432D068D178E2572C9C02BB3C9581DF26D4FED80C8A8C617AD2CF8EF,7,1757,7792,,,,,,
599E82CB75226FB65B527C70A51BA5375AEC79594A514555142CD7A38BE1CAA6,1,2166,9378,,,,,,
59A10EEF67CC44C5B5C3832BD7835B84222FCFE252AE8997C18DF9CBE7DE599B,2,713,2609,,,,,,
59AAB73104E4EB3D5AC3C52B21C4433B69F1D2DF101BFAEE4449D8223DE17C74,2,1773,7810,,,,,,
59D813DBD17CEC348E0E726B55F0278F87EE08DACE9AF51C537987E2F3BC57B8,18,1367,5313,,,,,,
59FD067647A2B6FA143A63450C273D20D6DC50EBE58BE7C6C04A1249E4D1D05D,62,1773,7810,,,,,,
5A05AF2412B72A94CF0872AD693752D2F897529038832EB7EFDE17E2246B8302,1,227,511,,,,,,
5A57355F02488C056AD98CF765A88BCB22AB9EE3F8FBCEE4D8AF7329CE44173C,44,2364,8762,,,,,,
5A88D8A653D23E5ED0C8E5055EEF4CA812A5B27A3B87F2CE1F59957A9CFE791D,2,883,3227,,,,,,
5A9C6F7ED6745E984CB1156E24F3A8F7B8A605210DCBAD765DBD24704B7B6E3B,332,447,1773,,,,,,
5AA903C7114AD4FFA398E7EE11B2B50259400C432B8A1F0F1D6B5DC6C37571ED,2,597,1342,,,,,,
5AB2295353820DEBEA5EC46103D50B852083866A9107D9BFC0BF8D3B9EAA0E30,1,1730,7432,,,,,,
5B0178010B1942055DA5FDA8A794B521580F963F97CDD2D159737EA3067CD5B1,3,951,4416,,,,,,
5B1BA2DB5E22296A6E4CF3D63E31CE96A66A71535A8AE7A27681DECC33FD19BB,2,1312,4278,,,,,,
5B1EDA0FB95A36E0E2B2B93711E9D0E1D60FB255A4201AFF490338FCAC20A084,15,1773,7810,,,,,,
5B222F338E4B77645FB89039DB7FFB12EA94CEA8FC4C7AF4E2DE6E935CE8963E,10,2043,9506,,,,,,
5B250737215FE2ED07329EEAB75F0B935F27A8EA7CD1DB5BD5E3CFE236F5A555,17,886,4302,,,,,,
5B26D0A119BE2E88E0AC669B73EC050CB768050EF4C5B88AB6AEECA95000478D,1,1757,7792,,,,,,
5B2C453E82179DE50E0BC822D4060FED6A00A4FDE916065779FED83C81DBBEA5,3,798,3784,,,,,,
5B42432AAD27746F04353FDD70BD8C2D979303EAF367DE28D88F6B0CB72DD9A5,1,985,4086,,,,,,
5BEE7504F4A284E7F6F996677230B8A9EE4EAB04E4D4C4D1F63EB04DCD6753A1,26,903,2523,,,,,,
5C4DA6ADB80743A01F1E77D122146FCEEBC6F22692337FDD5A778EFC1B945AA1,13,1063,4812,,,,,,
5C56B74CA6E277730D06F04D5CEF9443415A50DCFD77A075F495CFDBFC0FE2EF,6,1158,5179,,,,,,
5C66AA9644F5EAA6F3A32F2A8ED9A718B5ACD677E23BC207D15053CD73591C56,1,1773,7810,,,,,,
5CB3763DC1001BCB36843DFB857A6B2FE42E3212F974B1DC4B9BA1135190ED9B,4,599,1623,,,,,,
5CD591D5AD83B305DCC438E6230FD58A93E59EA5616624CE907820228343FCD8,1,1757,7792,,,,,,
5CE049D3EBEBF178448F9AF9D559EC3D456AD79E8D92A789C4E9DAD80BB4F4FE,1,1112,3935,,,,,,
5CF3FC3520FEE077C1EDC42653FCB1F6FD034FDABA25E47ACA9EA794AE901BA9,107,1454,4753,,,,,,
5D763147EF6065563275E7A6CFF889E7EC35B809D8AB622C691FFFEB79F9E913,11,337,973,,,,,,
5DC59F6C0F4717E388EFB3E5BC89FAEC113AD0EAFA8E344D4C09BDCD9FA992E2,99,1177,4254,,,,,,
5DCB58B137AE6478C0EB7BF85085830738408342485C47D320CF14F304E43761,21,1126,4183,,,,,,
5E13C1AD7813E5F0256BDDB9E17198088D64A5000209DAE1D1A2B2679F86C7C5,2,1047,3658,,,,,,
5E1C268E13333D2A6A3C2196BDC131441DEA412BD5305B0C97BF88F675DD04C8,9,1757,7792,,,,,,
5E34A002C3D764E9AE36CF433FD6899D5A0D946D4338DADDC10F726D8163C777,4,1436,4720,,,,,,
5E35C1D9B4CA7A60C1E0618538022AF90D3A8DD524C502400A7BE55D72F23D55,1,1757,7792,,,,,,
5E6B0F51920234D44BE32FDC6A979E2C502235F767A0411D07E87D807C923983,7,1757,7792,,,,,,
5F1DA0F8C86F21CD36B45B667E68498B72BFBC2DD8A044F74B410E6CF01E379B,345,3390,11412,,,,,,
5F2695CE0CDBD703863035769EF3574E7224419899E1738EC25958719533E47B,345,2211,8523,,,,,,
5F2DD921FCB8B543D57E0D4D8DB87C1ADB7B41FB5CF95BBE0F2AF36FEB584719,2,1773,7810,,,,,,
5F306E012D75E741EE7BF4DE49A563DB1E0C777250757A0623EAB9B88B4C7F6B,5,797,2832,,,,,,
5F5729DA87042461B237AC7A283178ABB1F6141A3021127295119CEC6695A5A9,4,1239,5381,,,,,,
5F5E593DFBC05A68D8DD4C3D61B039EC8D0EBF628AFDCA4731F6E1FD4F77F92B,3,431,2310,,,,,,
5F7211867CF6646AF819149985B4DCE6A74F11C3E27C70BD9979664CB2002F72,1,1845,7431,,,,,,
5F74092C2455C007ADA1BC1AEAACD0C717C6A23575CD78EA8E98050A81557D04,1,1111,3852,,,,,,
5F98B3CD66B2623F46610B7690F7EA3C27455901FCD938D23315847C2EE0A9E6,2,1757,7792,,,,,,
60011572C00F5C47708FACADB292F8732D75DF86E7BCAA3FCEC036EFAEF85D11,5,1648,7473,,,,,,
6027A0239E859AC088A849EE3EA116B3CA84AE441C59A5F18C74364E62477F79,1,1171,5233,,,,,,
604856A03DF239BD948E6049660EF78C810BB413F83CB0563263A7B9B0B32BFB,2,1627,7233,,,,,,
6077D4660107D6CF6426FC5C343F5769F6C7BE7D426A94712936E1D62FF4D657,2,3698,16707,,,,,,
60BA19A3C798C25FA1862924BC13CB48538438A2DB50F88BC3CD798DB6148350,1,3824,20427,,,,,,
60EEE50812F93BBA4A0E4159A55A555E40EE7D5167BD57F7EAD5AA2FAFDC196B,2,3010,10055,,,,,,
60F97CC7665E7196FC5D28549D71248A10E65940F334D33A9DE0CE445F02A503,9,274,591,,,,,,
6149C874FFE1C58A4FBB138A556E1E82EA5D68AC8361197B3C2BF3BA4D20318B,5,745,2580,,,,,,
616923F34B71BFBF881B8FA3677CD74B19820805ADBDA593F4059E7AE6E4F625,8,1757,7792,,,,,,
61829CC7D94778CF12CB37820954267D465DC74A2F307B765BB2AEE4C4BC041E,1,1757,7792,,,,,,
61C19F43F3A4439C86E6E8098489FE28F02E8716E09E340E2766D19E734D2A43,18,1278,3929,,,,,,
61F5B343B47B0D857AC16A617576DD332F8AB89DFC7B5158E8993D129E1CF9ED,1,1240,4651,,,,,,
62194255EB19DA2F73913B339E79918460E9EBF414619B9418DAD85EB58FBF00,1,3902,20692,,,,,,
629FE1293ED8309690D7C557DD936D2E1D474CEBBC187C4C7AAA61944D2045DC,13,578,2133,,,,,,
63094125DF6C51BA9ED27A732CCA936FCEC37882A37CDA68F483138D82CC7F63,5,2713,12735,,,,,,
63218E9C324B0600D1AD01936DAA4E6B41F7A80E3E987A4931F886139DAAE6CD,1,1452,4724,,,,,,
6336E7D548A160D01D32F3CDAEA71B991CB32F7C4AE54E22AEA3213769EEFED3,4,1377,6343,,,,,,
639A5ABE0E1A72CA62211AA009E9F492931C05218C35AECCDA1388668F41C9D4,1,1701,10940,,,,,,
63A60FCFC9B36235DEE93D73F213373394BE948D8B5A46BA22CA101998AA3A48,11,978,3354,,,,,,
63F8CDDDEEA517A58DD2B583FB3BAA6A58B769F3C39B7E50D8282C09016CC2FF,32,2104,8122,,,,,,
6467582B022E9B526AEBD37E60B745F373BB9BD2B46D75F8B949FD18261AF839,10,1597,7582,,,,,,
649376A5E78DA48F9BB1BB1F2D6F99473AB249C96D11950F3B02DE7F78D076F9,2,1757,7792,,,,,,
6497A8F70BFEAF91B44CF17B0D36AF588D2115ECDE783FAC1A0B08191059F581,2,1757,7792,,,,,,
64B1B37FE8EA8E7CE8F3E1805878417F9A7228BFCDA9E3F3510F5D37265518D9,738,1309,3895,,,,,,
64DCC5A6FA4C659A2DA933027CAA9583B6F99D6387BB22D771C5C6EE61AF9AC4,5,463,1467,,,,,,
64DF02B6C5391488980D1AFDE43DBFF1520C775CC07E1DBD58DA323BCB131F6A,3,489,1679,,,,,,
65179C18E878FAC5ABFD64C3DA8BAF9E658C0900305C279D6CC8ED010081B311,8,1228,5016,,,,,,
652092C78401CC82E3673599B20F83E5FA43773C7C0CC2E94F92BD7253EE7858,6,1757,7792,,,,,,
6520D5417817E737D6F48A0893B9D87C6A3821808A1195F85507C4E37AE95890,5,1503,5775,,,,,,
65501935F9C1AA0617390F113A9077E05FC64F5443B81775A33C211C33A99715,12,822,2579,,,,,,
6556CDF67AB80365FB1DAF40DE06C2CA932B3DDB4E027BCD0A6AC32A703C9E6F,6,213,461,,,,,,
658E2D4D9548C41510B8414279B4E162198D85B833C01AAF635EDDDB556E6486,1,1129,3778,,,,,,
65B06A10B23D4A3B6D4A567F7F23164398CD5C4070609A313F86693EC1157285,4,1667,6266,,,,,,
65B97F7A4694B8BC8FAAC103524FC324435B1171370FC70245A244AC5C41E316,6,503,1693,,,,,,
65BF15596406F2E607F7639137D3A325910246D907E0394439DA7629609D1364,254,424,1132,,,,,,
65C09EBD82E4B6E96BD1E0E47747EBD746BCD57AD7D3E4B1E41C6D0E3A37265B,1,1285,5053,,,,,,
65F2E6214ED70832703019A04C0C8B6BFDAF2D4507CFAFD192B1E45FACFFC66F,317,1371,5561,,,,,,
65F6EB3731912AD7D5A6BF7B84BFEE7BC3FCC5988F787A42F065A8B50D885391,4,1329,5344,,,,,,
660EB826E4800BE7C4C8C58C73EF2ECCBABB2772DD673BC9473FFAB40CC6CCAC,4,1310,5358,,,,,,
6612962906ED86D14B99A2AB4C485A528F6EE67D4A87EEC54E86113FE1C9498A,1,3817,20261,,,,,,
663D22E7FE8865E94A9E390A7C945CEBC7660C7E8EB080557F8C4B1EDD717750,19,1557,5367,,,,,,
66CB6D65E24F28FA6D9D96EA60133025DE21109C2254AE80D723E71C18625153,2,1289,5209,,,,,,
66ED84FACA0BB3E30C87D93C32808B70A01B69068289354DFCE27FC9A8145585,2,997,2658,,,,,,
67153A3125F0A8D2935DB8C40415DADEF92ADFBF847760E48304DE94DFF6ECD8,3,1528,4714,,,,,,
67158295FE51154172F9E9E1C1830F800359C2496FE73776D71FF42353CB6515,107,496,1535,,,,,,
673DA12567201A22DDA07120673798454772A20962B89FBFC31CCAFE6971F7B2,40,1098,3649,,,,,,
673F5ADC0CF386EA6CE525AF41E29A51579A9286B289B6E102C4F3A19F484DD3,13,978,3354,,,,,,
6778A3FDE63BADF8944F02962FFB2DEC4213CF161F8300A35665441E89096A28,45,307,791,,,,,,
67CDAFA91DE373188F4DD31994C85C18F7A10334FFB0AB9B5640A8383CD966AC,1,823,3171,,,,,,
67EF089A8E0F447E772E182D6DAEEA0892E9C2E9B139AB7C95E1B8F46C0FE06F,4,1997,12017,,,,,,
67F8D2A7E79C7F9269B73EFD8F98F5CDF3E9241B27238F89A029FD8F8D2383F9,2,829,2417,,,,,,
6818C466F679E9EC887E81D0A35268BE1BF29DB1541FFE8A44038E3C21F5F1FF,5,1319,4823,,,,,,
6846D719F01E34BE577558E8215169902207FF4386328D21BAF00B927382474E,3,552,1383,,,,,,
6860B99CC3D2EE8D651520C3E279FEE8B3F219DEC579142FBBE5759DE00FE7D7,1,1757,7792,,,,,,
688912703CC751620C3F836E32F3DC60F35AB894A20360A72E49BFCB24F8700A,4,2472,7979,,,,,,
688CBE5B5169E935747C79A8B6EE137650418C4F66625318817B50ECCD6E3330,5,1733,6795,,,,,,
689394EA48D6642D3C02CDFC81F395BBF03CEA4CD85C608199DD1939EAB5861A,3,1380,5365,,,,,,
68A64D2B23228D7290D230CC6152B1F45FF57C65ACE35C879E116CCA9ECA7A8F,8,865,2550,,,,,,
68D32DEB5625E6CDE18CA084F88683A49D90460C4BE7C934D7D41EAA7A66F64A,1,1603,5521,,,,,,
69241BF32D61644DBB05180884E0CD9DB10C15E27421552CDB434CF2587142FA,5,1431,6176,,,,,,
